sent_id,entity1,entity2,sent
TRAIN_SENT_ID_252964,颜回,孔子,如 江苏 盐城 一带 的 “ 四勿堂 ” 就是 取一 世祖 颜回 和 孔子 对 曰 的 格言 ： “ 非礼勿视 、 非礼 勿 听 、 非礼 勿言 、 非礼 勿动 ” 而 为 堂号 。
TRAIN_SENT_ID_252965,颜回,孔子,颜 ： 颜回 ， 又名 颜渊 ， 字子渊 ， 孔子 得意 弟子 。
TRAIN_SENT_ID_252966,颜回,孔子,诗人 借 动物 之 “ 有情 ” 反讽 故事 中 主人公 的 “ 无情 ” ， 《 孔子 家语 · 颜回 篇 》 ： “ 孔子 在 上 ， 闻哭者 之声 甚哀 。
TRAIN_SENT_ID_252967,颜回,孔子,故事 ： 有 一天 ， 孔子 的 学生 颜回 ， 来 向 老师 辞行 。
TRAIN_SENT_ID_252968,颜回,孔子,颜回 随 孔子 在 陈 、 蔡 期间 绝粮 七天 ， 子贡 费 了 许多 周折 才 买 回 一石米 。
TRAIN_SENT_ID_252969,颜回,孔子,颜路 （ 第三部 设定 ） 名字 从 孔子 的 弟子 颜回 、 子路 中 各取 一字 。
TRAIN_SENT_ID_252970,颜回,孔子,卫国之 行 : 颜子 颜回 与 子路 随 孔子 进入 卫国 后 ， 二人 先至卫 都 帝丘 （ 在 今 河南 濮阳 西南 ） 颜浊 邹家 。
TRAIN_SENT_ID_252971,颜回,孔子,【 出处 】 《 孔子 家语 · 颜回 》 ： “ 公闻 之 ， 越席 而 起 。 ”
TRAIN_SENT_ID_252972,颜回,孔子,颜回 与 孔子
TRAIN_SENT_ID_252973,颜回,孔子,我们 想到 了 孔子 对于 他 的 学生 颜回 的 赞扬 ： “ 贤哉 ， 回 也 ！
TRAIN_SENT_ID_252974,颜回,孔子,过 了 几天 颜回 又 再次 拜见 孔子 ， 说 ： “ 我 又 进步 了 。 ”
TRAIN_SENT_ID_252975,颜回,孔子,其 《 送穷文 》 篇 末谓 “ 穷鬼 本出 有 穷氏 ， 尝 从 孔子 游陈 、 蔡间 ， 既 而 归鲁 ， 舍 於 颜回 、 原宪家 ” 云云 。
TRAIN_SENT_ID_252976,颜回,孔子,孔子 说 ： “ 颜回 ！
TRAIN_SENT_ID_252977,颜回,孔子,《 孔子 家语 》 载 ， 孔子 在 卫 ， 昧旦晨兴 ， 颜回 侍侧 ， 闻哭者 之声 甚哀 ， 子 曰 ： “ 回 ！
TRAIN_SENT_ID_252978,颜回,孔子,另外 ， 他 从前 与 平民 祢衡 在 一起 行为 放荡 ， 互相标榜 ， 祢衡 称赞 孔融 为 ‘ 孔子 不死 ’ ， 孔融 称赞 祢衡 是 ‘ 颜回 复生 ’ 。
TRAIN_SENT_ID_252979,颜回,孔子,颜回 与 子贡 哪 一个 更 有福 ， 或许 孔子 也 会 偏向 子贡 吧 。
TRAIN_SENT_ID_252980,颜回,孔子,1983 年 12 月 ， 洛阳市 举行 音乐舞蹈 调演 时 ， 西庞村 海神 社被 邀请 参加 演出 ， 演奏 了 《 孔子 哭 颜回 》 ， 博得 好评 。
TRAIN_SENT_ID_252981,颜回,孔子,汉魏 以后 ， 以 周公为 先圣 ， 孔子 为 先师 ; 唐代 尊 孔子 为 先圣 ， 颜回 为 先师 。
TRAIN_SENT_ID_252982,颜回,孔子,颜回 师从 孔子 : 曲阜 颜庙 颜回 “ 年 十三 ， 入 孔子 之 门 ” 时 ， 孔子 聚徒 讲学 已达 十三年 之 久 。
TRAIN_SENT_ID_252983,颜回,孔子,， 李贺 欲效 终军 上书 言事 ， 可叹 的 是 ， 他 年 未 十八 ， 却 已 如 孔子 的 学生 颜回 一样 鬓发 斑白 ， 垂 垂老 相 。
TRAIN_SENT_ID_252984,颜回,孔子,孔子 高徒 ， 在 孔门 中以 德行 与 颜回 并称 ， 为 七十二 贤人 之一 。
TRAIN_SENT_ID_252985,颜回,孔子,第四 部分 是 第 11 ～ 17 自然段 ， 写 孔子 听 弟子 子路 、 颜回 畅谈 志向 ， 兴奋 之 至 。
TRAIN_SENT_ID_252986,颜回,孔子,’ 孔子 对 曰 ： ‘ 有 颜回 者 好学 ， 不 迁怒 。
TRAIN_SENT_ID_252987,颜回,孔子,这里 ， 孔子 极为 称赞 他 的 得意门生 颜回 ， 认为 他 好学上进 ， 自 颜回 死后 ， 已经 没有 如此 好学 的 人 了 。
TRAIN_SENT_ID_252988,颜回,孔子,颜回 ： 春秋 末期 鲁国 人 ， 孔子 的 得意门生 。
TRAIN_SENT_ID_252989,颜回,孔子,颜回 谓 孔子 独立 人格 、 直行 道业云 ： “ 夫子 之道 至 大 ， 故 天下 莫 能容 。
TRAIN_SENT_ID_252990,颜回,孔子,孔颜 （ k ǒ ngy á n ） 为 孔子 与其 弟子 颜回 的 并称 。
TRAIN_SENT_ID_252991,颜回,孔子,孔子 掷 金试 颜回
TRAIN_SENT_ID_252992,颜回,孔子,《 淮南子 · 人间 训 》 ： “ 人 或 问 孔子 曰 ： ‘ 颜回 何如 人 也 ？
TRAIN_SENT_ID_252993,颜回,孔子,曾点 在 今 山东 曲阜 孔庙 与 孔子 之父 叔 梁纥 ， 颜回 之父 颜无繇 ， 孟 子之父 孟孙激 一同 供奉 专祠 祭祀 。
TRAIN_SENT_ID_252994,颜回,孔子,端木赐 子贡 与 孔子 孰贤 : 道德 第一 ： 孔子 说 ， 颜回 贤于 子贡 ， 这 是 在 道德 与 学习 层次 上 讲 的 ， 当然 道德 上 孔子 自 是 高于 颜回 的 。
TRAIN_SENT_ID_252995,颜回,孔子,其七 ， 孔子 赞叹 颜回 虚怀若谷 。
TRAIN_SENT_ID_252996,颜回,孔子,路者 ， 颜回 父 ， 父子 尝 各异 时事 孔子 。
TRAIN_SENT_ID_252997,颜回,孔子,“ 孔子 对 曰 ： ” 有 颜回 者 好学 ， 不幸 短命 死 矣 ， 今 也 则 亡 。
TRAIN_SENT_ID_252998,颜回,孔子,公元前 482 年 （ 鲁哀公 十三年 ） ， 孔子 的 高才 弟子 颜回 病故 ， 曾 参就成 了 孔子 学说 的 主要 继承人 。
TRAIN_SENT_ID_252999,颜回,孔子,魏 正始 二年 ( 241 年 ) 齐王 曹芳 因初通 《 论语 》 ， 遣 官致 祭 国学 ， 也 以 颜回 配享 孔子 。
TRAIN_SENT_ID_253000,颜回,孔子,孔子 回答 ： “ 颜回 的 仁爱 超过 我 。 ”
TRAIN_SENT_ID_253001,颜回,孔子,殿 大成殿 外景 内 供奉 着 孔子 及 孟子 、 颜回 等 四配 十二 哲人 的 牌位 ， 显示 出 孔子 之学 后继有人 ， 学子 济济一堂 。
TRAIN_SENT_ID_253002,颜回,孔子,颜巷 释义 : 孔子 赞叹 颜回 吃 的 是 一 竹筐 饭 ， 喝 的 是 一瓢 水 ， 住 在 陋巷 ， 是 一个 大 贤人 。
TRAIN_SENT_ID_253003,颜回,孔子,内层 东西 两边 供奉 孔子 得意门生 — — 颜回 、 曾 参等 72 贤人 画像 及 牌位 。
TRAIN_SENT_ID_253004,颜回,孔子,相传 孔子 有 三千个 弟子 ， 颜回 因为 刻苦 好学 ， 品德高尚 而 被 孔子 欣赏 。
TRAIN_SENT_ID_253005,颜回,孔子,毛泽东 对此 篇 的 评论 与 运用 和 孔子 的 重心 相合 ， 也 推崇 颜回 ， 重视 中庸 。
TRAIN_SENT_ID_253006,颜回,孔子,颜回 又 去 开导 他 ， 然后 才 回到 孔子 门下 ， 弹琴 唱歌 ， 诵读 诗书 ， 一生 也 没 停止 过 。
TRAIN_SENT_ID_253007,颜回,孔子,出处 ： 《 孔子 家语 - 致思 》 ： “ （ 颜回 对 曰 ） 回闻 薰 犹 不同 器而藏 ， 若 桀 不共国 而治 ， 以 其 异类 也 。 ”
TRAIN_SENT_ID_253008,颜回,孔子,【 引证 解释 】 孔子 弟子 颜回 和 闵损 的 并称 。
TRAIN_SENT_ID_253009,颜回,孔子,颜回 又 去向 他 重新 说明 ， 他 才 返回 孔子 门下 ， 从此 弹琴 唱歌 ， 诵读 诗书 ， 终生 不辍 。
TRAIN_SENT_ID_253010,颜回,孔子,殿内 正位 原有 孔子 塑像 ， 东西 两边 分列 颜回 、 子思 、 曾 参 、 孟轲 “ 四配 ” 塑像 ， 其旁 又 各 有 六 像 ， 即 十二 哲 。
TRAIN_SENT_ID_253011,颜回,孔子,颜回 是 孔子 最 得意 的 弟子 ， 其 学派 的 最 主要 特点 就是 安贫乐道 ， 重在 下工夫 实践 孔子 的 仁德 思想 。
TRAIN_SENT_ID_253012,颜回,孔子,历代 文人学士 对 颜回 推尊 有加 ， 自 汉高帝 以 颜回 配享 孔子 、 祀 以 太牢 ， 历代帝王 封赠 有加 。
TRAIN_SENT_ID_253013,颜回,孔子,颜回 之德 的 核心 是 “ 仁 ” ， 他 把 孔子 的 “ 仁 ” ， 落实 于 个人 的 行动 中 ， 而 不是 停留 在 口头上 。
TRAIN_SENT_ID_253014,颜回,孔子,其三 ， 是 鲁哀公 问 孔子 弟子 中 哪位 好学 ， 孔子 说 ： “ 有 颜回 者 好学 ， 不 迁怒 ， 不 贰 过 ， 不幸 短命 死 矣 。
TRAIN_SENT_ID_253015,颜回,孔子,2009 年 《 孔子 》 饰演 ： 颜回 导演 ： 胡玫 合作 演员 ： 周润发 陆毅
TRAIN_SENT_ID_253016,颜回,孔子,鲁城 街道 颜子 庙 : 颜子 庙 是 祭祀 孔子 的 弟子 颜回 的 庙宇 ， 位于 曲阜 城北 门内 东侧 。
TRAIN_SENT_ID_253017,颜回,孔子,师从 孔子 : 颜庙 颜回 “ 年 十三 ， 入 孔子 之 门 ” 时 ， 孔子 聚徒 讲学 已达 十三年 之 久 。
TRAIN_SENT_ID_253018,颜回,孔子,6.8 孔子 要 跟 颜回 学 打坐
TRAIN_SENT_ID_253019,颜回,孔子,颜回 是 孔子 最 得意 的 门生 ， 子贡 对此 是 深知 的 ， 但 孔子 偏偏 向 子贡 提 这样 的 问题 。
TRAIN_SENT_ID_253020,颜回,孔子,孔子 圣人 也 ， 颜回 已下 十哲 ， 希 圣者 也 ， 更相 称赞 ， 为 党乎 ？
TRAIN_SENT_ID_253021,颜回,孔子,颜回 有才 无寿 ， 英年早逝 ， 孔子 对此 非常 难过 。
TRAIN_SENT_ID_253022,颜回,孔子,颜 、 原 ： 颜指 颜回 ， 字子渊 ； 原指 原宪 ， 字子思 ， 两人 都 是 孔子 的 弟子 。
TRAIN_SENT_ID_253023,颜回,孔子,孔子 谓 颜回 曰 ： “ 回 ， 来 ！
TRAIN_SENT_ID_253024,颜回,孔子,3 历史 评价 : 鱼豢 曰 ： 昔 孔子 叹 颜回 ， 以为 三月 不违 仁者 ， 盖观 其 心耳 ， 孰如孙 、 祝 菜色 於 市里 ， 颠倒 於 牢狱 ， 据 有 实事 哉 ？
TRAIN_SENT_ID_253025,颜回,孔子,自 汉高帝 以 颜回 配享 孔子 、 祀 以 太牢 ， 三国 魏 正始 年间 将 此举 定为 制度 以来 ， 历代 统冶者 封赠 有加 ， 无不 尊奉 颜子 。
TRAIN_SENT_ID_253026,颜回,孔子,以天 乙之武 也 ， 焦土 而烂石 ； 以 唐尧 之德 也 ， 襄陵 而 怀山 ； 以 颜回 之仁 也 ， 贫 居于 陋巷 ； 以 孔子 之圣 也 ， 情希乎 执鞭 。
TRAIN_SENT_ID_253027,颜回,孔子,( 3 ) “ 见 袁生 ” 句 ： 颜子 ， 指 颜回 ， 是 孔子 的 弟子 。
TRAIN_SENT_ID_253028,颜回,孔子,孔子 弟子 颜回 和 原宪 的 并称 。
TRAIN_SENT_ID_253029,颜回,孔子,孔子 温和 地笑 着 说 ： “ 颜回 ， 如果 你 有 很多 财产 ， 我 给 你 当 管家 。 ”
TRAIN_SENT_ID_253030,颜回,孔子,就 像 孔子 说 自己 不如 颜回 ， 李生 厚赞 贾复 一样 。
TRAIN_SENT_ID_253031,颜回,孔子,一种 是 儒学 里面 的 境界 ， 穷则 兼济 天下 如 孔子 夸 颜回 “ 贤哉 回 也 ！
TRAIN_SENT_ID_253032,颜回,孔子,"孔子 有 之 , 不必 束 攸 ， 颜回 逢 之 何用 箪瓢 , 於 陵元尔 三日 不食 , 首阳元尔 饿食 菜苗 。"
TRAIN_SENT_ID_253033,颜回,孔子,孔子 出 ， 以告 颜回 曰 ： “ 丘之于 道 也 ， 其 犹 醯 鸡 与 ！
TRAIN_SENT_ID_253034,颜回,孔子,所以 ， 孔子 多次 赞扬 颜回 。
TRAIN_SENT_ID_253035,颜回,孔子,"颜回 ， 字子渊 , 也 是 孔子 高足 之一 。"
TRAIN_SENT_ID_253036,颜回,孔子,孔子 说 ： “ 颜回 的 学问 道德 接近 于 完善 了 吧 ， 可是 他 常常 贫困 。
TRAIN_SENT_ID_253037,颜回,孔子,颜回 不仕 : 孔子 对 颜回 说 ： “ 颜回 ， 你 过来 ！
TRAIN_SENT_ID_253038,颜回,孔子,孔子 弟子 中姓 颜幸 立像 颜 的 共有 八人 ， 他们 是 ： 颜无繇 、 颜回 、 颜幸 、 颜高 、 颜祖 、 颜之仆 、 颜哙 、 颜何 。
TRAIN_SENT_ID_253039,颜回,孔子,孔子 反对 厚葬 颜回 的 原因 / 周洪
TRAIN_SENT_ID_253040,颜回,孔子,【 译文 】 孔子 说 ： “ 听 我 说话 而能 毫不 懈怠 的 ， 只有 颜回 一个 人 吧 ！ ”
TRAIN_SENT_ID_253041,颜回,孔子,外财 不富命 穷人 来源 : 当时 由于 学生 们 家境 贫穷 ， 有 很多 丢失 笔墨纸砚 的 情况 ， 每当 孔子 追问 是 谁 所 偷 ， 大家 便 异口同声 说 是 颜回 偷盗 。
TRAIN_SENT_ID_253042,颜回,孔子,孔子 对 颜回 说 ： “ 我 以前 的 那些 言行 ， 你 可以 忘掉 ； 你 向 我 学到 的 那些 言行 ， 我 也 要 忘掉 。
TRAIN_SENT_ID_253043,颜回,孔子,孔子 谓 颜回 曰 ： 「 回 ， 来 ！
TRAIN_SENT_ID_253044,颜回,孔子,入为 吏部 郎中 ， 言 孔子 庙 自 颜回 以降 ， 皆 爵命 于朝 ， 冠冕 居正 ， 而子 鲤 、 孙伋乃野 服幅巾 以 祭 ， 为 不称 。
TRAIN_SENT_ID_253045,颜回,孔子,注 [ 四 ] 论语 颜回 慕 孔子 之言 也 。
TRAIN_SENT_ID_253046,颜回,孔子,吕延 济注 ： “ 颜回 、 闵子 骞 皆 孔子 弟子 。 ”
TRAIN_SENT_ID_253047,颜回,孔子,临走时 ， 孔子 故意 问 子贡 ： “ 你 和 颜回 相比 ， 到底 哪个 强 一些 呢 7 ” 子贡 回答 说 ： “ 我 怎么 敢 和 他 比 呢 ， 他 闻一知十 ， 我 呢 ， 闻一知二 。
TRAIN_SENT_ID_253048,颜回,孔子,这里 除 孔子 之外 还 安放 了 孔子 的 四位 高徒 （ 颜子 - 颜回 、 曾子 、 思子 - 子思 、 孟子 ） 的 塑像 加以 祭祀 。
TRAIN_SENT_ID_253049,颜回,孔子,《 孔子 家语 》 载 ， 孔子 在 卫 ， 昧旦晨兴 ， 颜回 侍侧 ， 闻哭者 之声 甚哀 ， 子 曰 ： “ 回 !
TRAIN_SENT_ID_253050,颜回,孔子,颜回 攫食 原文 : 孔子 穷乎 陈蔡 之间 ， 藜 羹 不 斟 ， 七日 不尝粒 。
TRAIN_SENT_ID_253051,颜回,孔子,相关 人物 : 子路 孔子 颜回
TRAIN_SENT_ID_253052,颜回,孔子,他 是 颜回 ( 颜渊 ) 的 父亲 ， 父子俩 曾 先后 在 孔子 门下 求学 。
TRAIN_SENT_ID_253053,颜回,孔子,颜回 随师 周游 : 颜回 起因 : 颜回 在 其 人生 的 第二个 阶段 ， 约 十四年 的 时间 是 随 孔子 周游列国 。
TRAIN_SENT_ID_253054,颜回,孔子,有 一年 端午节 ， 孔子 带 着 弟子 颜回 又 一次 登上 了 泰山 。
TRAIN_SENT_ID_253055,颜回,孔子,见 《 孔子 家语 ． 颜回 》 。
TRAIN_SENT_ID_253056,颜回,孔子,孔子 由 误会 到 理解 颜回 的 的 过程 ， 给 人 提出 了 一个 意味深长 的 命题 ， 眼见 的 现象 ， 主观 的 臆断 ， 往往 使人 不能 深入 了解 事物 的 本质 。
TRAIN_SENT_ID_253057,颜回,孔子,译文 : 颜回 、 子路 侍立在 孔子 身旁 （ 颜渊 ： 名回 ， 字子渊 。
TRAIN_SENT_ID_253058,颜回,孔子,曹国 之 行 : 鲁定公 十五年 （ 公元前 495 年 ） 春 ， 颜回 随 孔子 离开 卫国 ， 向 东南 行 数百里 到达 曹国 ， 在 曹国 稍作 逗留 ， 于 夏天 到达 宋国 。
TRAIN_SENT_ID_253059,颜回,孔子,《 孔子 家语 》 中有 颜回 一篇 。
TRAIN_SENT_ID_253060,颜回,孔子,2009 年 任泉 在 电影 《 孔子 》 里 饰演 颜回 、 在 电视剧 《 神话 》 里 饰演 易大川 ， 再次 赢得 观众 的 喜爱 。
TRAIN_SENT_ID_253061,颜回,孔子,颜回 问 孔子 说 ： “ 我 曾 坐船 渡过 像 酒壶 一样 陡 的 深渊 ， 渡船 的 船夫 掌船 十分 神妙 。
TRAIN_SENT_ID_253062,颜回,孔子,生于 鲁国 萧邑 ， 孔子 高徒 ， 在 孔门 中以 德行 与 颜回 并称 ， 为 七十二 贤 之一 。
TRAIN_SENT_ID_253063,颜回,孔子,绑定 百度 钱包 : 颜丙燕 ， 1972 年 12 月 16 日 生于 中国 北京 ， 祖籍 山东 曲阜 ， 是 孔子 四大 弟子 之一 颜回 的 后裔 。
TRAIN_SENT_ID_253064,颜回,孔子,子贡 与 孔子 孰贤 : 道德 第一 ： 孔子 说 ， 颜回 贤于 子贡 ， 这 是 在 道德 与 学习 层次 上 讲 的 ， 当然 道德 上 孔子 自 是 高于 颜回 的 。
TRAIN_SENT_ID_253065,颜回,孔子,颜回 敏而好学 ， 能 闻一知十 ， 注重 仁德 修养 ， 深得 孔子 欣赏 和 喜爱 。
TRAIN_SENT_ID_253066,颜回,孔子,所以 人 的 学问 修养 ， 到 了 仁 的 境界 ， 才能 像 孔子 最 得意 的 学生 颜回 一样 ； 一箪食 ， 一瓢 饮 ， 可以 不改其乐 ， 不失 其节 。
TRAIN_SENT_ID_253067,颜回,孔子,颜回 死 ， 享年 四十一岁 ， 孔子 哭 之 恸 ， 曰 ： “ 噫 ！
TRAIN_SENT_ID_253068,颜回,孔子,孔子 说 颜回 不会 做 这种 事 。
TRAIN_SENT_ID_253069,颜回,孔子,旅 人们 乃是 周游列国 的 孔子 及其 弟子 子路 、 颜回 、 子贡 诸人 。
TRAIN_SENT_ID_253070,颜回,孔子,颜回 二十九岁 时 ， 头发 就 全白 了 ， 三十二岁 时 就 去世 了 ， 他 死 后 ， 鲁哀公 曾 问过 孔子 ： “ 你 的 弟子 谁 最好 学 ？ ”
TRAIN_SENT_ID_253071,颜回,孔子,( 1 ) 颜生 ： 即 颜回 ， 字子渊 ， 春秋 时鲁国 人 ， 是 孔子 最 得意 的 弟子 。
TRAIN_SENT_ID_253072,颜回,孔子,位于 曲阜 城东 11 公里 的 防 山之南 ， 是 孔子 弟子 颜回 及其 后裔 的 墓地 。
TRAIN_SENT_ID_253073,颜回,孔子,孔子 问 颜回 ， 如何 不种 梅 ？
TRAIN_SENT_ID_253074,颜回,孔子,由于 颜回 是 孔子 最 得意 的 学生 ， 所以 至 三国 魏 正始 元年 （ 224 年 ） 祭孔 时 开始 以 他 为 配享 从祀 之例 。
TRAIN_SENT_ID_253075,颜回,孔子,孔子 回答 说 ： 颜回 好学 ， “ 不 迁怒 ， 不 贰 过 ” 。
TRAIN_SENT_ID_253076,颜回,孔子,颜回 ： 孔子 的 弟子 。
TRAIN_SENT_ID_253077,颜回,孔子,颜回 ， 即 孔子 的 弟子 ， 又 指 「 面颜 的 真容 」 。
TRAIN_SENT_ID_253078,颜回,孔子,所以 在 少 正卯 与 孔子 争夺 弟子 时 ， 使 “ 孔子 之 门 三盈三虚 ” ， 唯有 颜回 未离 孔门 半步 ， 因而 后人 评价 说 ： “ 颜渊 独知 孔子 圣 也 。 ”
TRAIN_SENT_ID_253079,颜回,孔子,孔子 说 ： “ 贤德 啊 ， 颜回 ！
TRAIN_SENT_ID_253080,颜回,孔子,第七个 渊源 : 源于 姬姓 ， 出自 春秋时期 孔子 弟子 颜回 ， 属于 以 先祖 名字 为氏 。
TRAIN_SENT_ID_253081,颜回,孔子,再 问 ： “ 孔子 和 颜回 的 快乐 在 什么 地方 ？ ”
TRAIN_SENT_ID_253082,颜回,孔子,颜回 以 德行 著称 ， 孔子 称赞 他 “ 贤哉 回 也 ” ， “ 回 也 ， 其心 三月 不 违反 仁 。 ”
TRAIN_SENT_ID_253083,颜回,孔子,颜德馨 祖籍 山东 ， 系 孔子 的 弟子 颜回 的 后裔 。
TRAIN_SENT_ID_253084,颜回,孔子,其 流传 较广 的 有 《 孔子 哭 颜回 》 《 访友 》 《 伯牙 奉琴 》 《 文王 访贤 》 《 摔琴 》 《 农山 言志 》 等 。
TRAIN_SENT_ID_253085,颜回,孔子,颜丙燕 ， 1972 年 12 月 16 日 生于 中国 北京 ， 祖籍 山东 曲阜 ， 是 孔子 四大 弟子 之一 颜回 的 后裔 。
TRAIN_SENT_ID_253086,颜回,孔子,⑤ 醯 （ xi ） 鸡句 ： 《 庄子 · 田子方 》 载 孔子 见 老 聃 问道 ， 出来 后 对 颜回 说 ： “ 丘之于 道 也 ， 其 犹 醯 鸡 欤 !
TRAIN_SENT_ID_253087,颜回,孔子,箪瓢 陋巷 成语故事 : 春秋时期 ， 孔子 在 他 的 学生 中 最 喜欢 颜回 ， 他 十分 尊敬 孔子 。
TRAIN_SENT_ID_253088,颜回,孔子,孔子 对 曰 ： “ 有 颜回 者 好学 ， 不 迁怒 ( 1 ) ， 不 贰 过 ( 2 ) ， 不幸 短命 死 矣 ( 3 ) 。
TRAIN_SENT_ID_253089,颜回,孔子,棂 星门 后 是 大成 门 ， 正殿 是 大成殿 ， 供 孔子 坐像 ， 颜回 、 曾 参 、 子思 、 孟轲 立像 和 七十二 贤人 ， 以及 程颐 、 朱熹 牌位 。
TRAIN_SENT_ID_253090,颜回,孔子,例如 ， 颜路 、 颜回 父子 同师于 孔子 ， 而 颜回 比 孔子 小 三十岁 ， 依 此 推算 ， 颜路 与 孔子 年岁 相仿 ， 且 有 可能 年 长于 孔子 。
TRAIN_SENT_ID_253091,颜回,孔子,《 孔子 家语 · 颜回 》 ： “ 毁人 之善 以为 辩 ， 狡讦 怀诈 以为 智 。 ”
TRAIN_SENT_ID_253092,颜回,孔子,孔子 回答 说 ： “ 有个 叫 颜回 的 最好 学 ， 他 从不 把 脾气 发到 别人 的 身上 ， 也 不 重犯 同样 的 错误 。
TRAIN_SENT_ID_253093,颜回,孔子,孔子 教育 弟子 知 德行 仁 ， 恰当 地 指出 颜回 及 仲由 的 优缺点 ， 为了 令 他 更好 的 前进 。
TRAIN_SENT_ID_253094,颜回,孔子,子夏 的 政治 思想 具有 法家 倾向 ， 在 孔门 弟子 中 ， 子夏 并 不象 颜回 、 曾 参辈 那样 恪守 孔子 之道 。
TRAIN_SENT_ID_253095,颜回,孔子,颜回 — — 孔子 弟子 ， 出场 时 三十多岁 。
TRAIN_SENT_ID_253096,颜回,孔子,《 庄子 》 杂篇 · 卷九下 《 让 王 》 孔子 谓 颜回 曰 ： “ 回 ， 来 ！
TRAIN_SENT_ID_253097,颜回,孔子,颜回 早丧 ， 孔子 大哭 “ 天丧予 ！
TRAIN_SENT_ID_253098,颜回,孔子,孔子 忍不住 喜动 笑颜 地说 ： “ 颜回 ， 如果 你 以后 富有 了 ， 我 就要 做 你 的 管家 。 ”
TRAIN_SENT_ID_253099,颜回,孔子,殿内 供奉 着 孔子 及 孟轲 、 颜回 等 四配 十二 哲人 的 牌位 ， 显示 出 孔子 之学 后继有人 ， 学子 济济一堂 。
TRAIN_SENT_ID_253100,颜回,孔子,6 名人 : 颜回 : 春秋 时 颜回 鲁国贤 人 ， 为 孔子 得意 门人 ， 于 弟子 中 最贤 ， 孔子 称 他 ： “ 不 迁怒 ， 不二 过 ” 。
TRAIN_SENT_ID_253101,颜回,孔子,在 《 论语 》 中 ， 孔子 多次 将 他 的 弟子 颜回 视作 “ 安贫乐道 ” 的 典型 。
TRAIN_SENT_ID_253102,颜回,孔子,宣城县 文庙 奉祀 官 陈 蔡 ， 廉洁奉公 ， 清贫 自 守 ， 任职 多年 ， 家徒四壁 ， 病故 后 ， 包直 撰 挽联 云 ： “ 寿比 孔子 多 二岁 ， 家似 颜回 少 一瓢 。 ”
TRAIN_SENT_ID_253103,颜回,孔子,《 庄子 · 让 王 》 ： “ 孔子 穷 於 陈 蔡 之间 ， 七日 不火食 ， 藜 羹 不 糁 ， 颜色 甚惫 ， 而 弦歌 於 室 ， 颜回 择菜 。 ”
TRAIN_SENT_ID_253104,颜回,孔子,孔子 称 颜回 ： ‘ 用 之 则 行 ， 舍之则 藏 ， 惟 我 与 尔 有 是 夫 。
TRAIN_SENT_ID_253105,颜回,孔子,殿内 东西 两边 对 向 置 四木龛 ， 供奉 颜回 、 曾 参 、 孟轲 、 孔伋 （ 子思 ） 等 孔子 四大 贤弟 子及 传人 的 画像 ， 称为 四配 。
TRAIN_SENT_ID_253106,颜回,孔子,汉高祖 刘邦 过 曲阜 ， 祭祀 孔子 ， 首以 颜回 配享 。
TRAIN_SENT_ID_253107,颜回,孔子,前面 为 卷 棚式 走廊 ， 启 圣殿 内 供奉 有 孔子 及四配 ， 分别 是 颜回 、 曾 参 、 子思 、 孟子 。
TRAIN_SENT_ID_253108,颜回,孔子,雍 也 评析 : 这里 ， 孔子 极为 称赞 他 的 得意门生 颜回 ， 认为 他 好学上进 ， 自 颜回 死后 ， 已经 没有 如此 好学 的 人 了 。
TRAIN_SENT_ID_253109,颜回,孔子,庙 中 除 奉 孔子 外 ， 还祀 颜回 、 曾子 、 孟子 、 子思 ， 是 为 “ 四配 ” ， 另有 “ 十二 贤哲 ” 列祀 。
TRAIN_SENT_ID_253110,颜回,孔子,第 07 节晕 ， 颜回 是 孔子 的 娈童 ！
TRAIN_SENT_ID_253111,颜回,孔子,颜回 对 老师 极力 称颂 ， 孔子 对 自己 的 主张 十分 自信 ， 他 认为 自己 的 仁德 主张 ， 到 边远地区 也 行得通 。
TRAIN_SENT_ID_253112,颜回,孔子,这段话 的 意思 是 说 ， 有 一次 孔子 的 弟子 颜回 请教 如何 才能 达到 仁 的 境界 ， 孔子 回答 说 ： 努力 约束 自己 ， 使 自己 的 行为 符合 礼 的 要求 。
TRAIN_SENT_ID_253113,颜回,孔子,例如 在 《 论语 》 中 ， 我们 可以 看到 孔子 对 颜回 叹息 其 “ 勇 ” 不足 ， 不能 及时 批评 老师 的 过错 ； 同时 却 一再 地 批评 子路 勇气 过度 ， 不足取 。
TRAIN_SENT_ID_253114,颜回,孔子,同年 ， 赵恒 追封 孔子 弟子 颜回 等 十人 公爵 ， 曾 参等 62 人为 侯爵 ， 先儒 左丘明 等 19 人为 伯爵 。
TRAIN_SENT_ID_253115,颜回,孔子,为何 孔子 只 认为 颜回 是 好学 之 人 ？
TRAIN_SENT_ID_253116,颜回,孔子,中国 礼仪 祭祀 : 汉魏 以后 ， 以 周公为 先圣 ， 孔子 为 先师 ； 唐代 尊 孔子 为 先圣 ， 颜回 为 先师 。
TRAIN_SENT_ID_253117,颜回,孔子,颜回 出去 后 ， 孔子 环顾 了 一下 身边 的 弟子 说 ： 我 相信 颜回 不是 从 今天 开始 的 。
TRAIN_SENT_ID_253118,颜回,孔子,当即 ， 孔子 让 颜回 打开 书箱 ， 拿出 笔墨 ， 工工整整 地 记下 了 五月 初五 这个 值得纪念 的 日子 。
