sent_id,entity1,entity2,sent
TRAIN_SENT_ID_259783,李偲菘,李伟菘,李伟菘 李偲菘
TRAIN_SENT_ID_259784,李偲菘,李伟菘,此张 专辑 是 由 李偲菘 、 李伟菘 ， 孙燕姿 ， 共同完成 整张 专辑 的 制作 。
TRAIN_SENT_ID_259785,李偲菘,李伟菘,港台 ： 袁惟仁 、 李宗盛 、 李偲菘 、 李伟菘 、 涂惠源 、 季忠平 、 钟兴民 、 林迈可 、 屠颖 、 汪一平
TRAIN_SENT_ID_259786,李偲菘,李伟菘,作词 ： 李煜 作曲 ： 李伟菘 、 李偲菘
TRAIN_SENT_ID_259787,李偲菘,李伟菘,人物 经历 : · 1984 年 ， 年仅 18 岁 的 李伟菘 、 李偲菘 就 开始 在 音乐创作 上 展露 才华 。
TRAIN_SENT_ID_259788,李偲菘,李伟菘,李伟菘 与 李偲菘 的 才华 受到 台湾 小虫 的 肯定 ， 除 应邀 为 杜德伟 的 “ 狂风 ” 专辑 写 “ 为 我 照顾 他 ” 而 受 人 瞩目 ， 并 加盟 “ 王者之剑 ” 。
TRAIN_SENT_ID_259789,李偲菘,李伟菘,作词 ： 丁晓雯 作曲 ： 李偲菘 / 李伟菘 编曲 ： 何国杰
TRAIN_SENT_ID_259790,李偲菘,李伟菘,李伟菘 、 李偲菘 两个 被 华语 乐坛 冠为 传奇 的 名字 。
TRAIN_SENT_ID_259791,李偲菘,李伟菘,作曲 人 : 李伟菘 李偲菘 纪利 男 随安 苏恒 RickyHo
TRAIN_SENT_ID_259792,李偲菘,李伟菘,是 新加坡 知名 音乐 人 李偲菘 和 李伟菘 兄弟 收 的 学生 。
TRAIN_SENT_ID_259793,李偲菘,李伟菘,这张 专辑 继续 由 李偲菘 、 李伟菘 兄弟 制作 ， 他们 是 孙燕姿 出 道 以来 的 所有 专辑 、 演唱会 的 制作 人 。
TRAIN_SENT_ID_259794,李偲菘,李伟菘,新专辑 由 老战友 李偲菘 、 李伟菘 兄弟 、 包小柏 及 新 拍档 陈晓娟 、 薛忠铭 等 五位 音乐 人 联手 打造 ， 成绩 可望 超越 上 一张 。
TRAIN_SENT_ID_259795,李偲菘,李伟菘,夜光 航线 美丽 的 推荐 曲 : 【 夜光 航线 】 词 ： 易家扬 曲 ： 李偲菘 / 李伟菘
TRAIN_SENT_ID_259796,李偲菘,李伟菘,- - - - - - 李偲菘 李伟菘
TRAIN_SENT_ID_259797,李偲菘,李伟菘,最佳 制作 人 ： 阿弟仔 、 李偲菘 、 李伟菘 （ 蔡依林 《 舞娘 》 ） 蒙牛 酸酸乳 音乐 风云榜 摇滚 部分 : 最佳 摇滚歌手 ： 窦唯 《 雨吁 》
TRAIN_SENT_ID_259798,李偲菘,李伟菘,《 有人 笑 我 》 是 一首 丁晓雯 作词 、 李偲菘 / 李伟菘 作曲 ， 由 台湾歌手 叶欢 演唱 的 歌曲 ， 收录 在 专辑 《 爱疯了 》 中 。
TRAIN_SENT_ID_259799,李偲菘,李伟菘,71 . 洗脸 — — 作曲 : 李偲菘 、 李伟菘 填词 : 施立 、 陈泽杉
TRAIN_SENT_ID_259800,李偲菘,李伟菘,《 潮流 盛典 》 与 林俊杰 羽泉 袁泉 李偲菘 李伟菘 王啸坤 一同 受邀 出席 并 压轴 出场 演唱 主题曲
TRAIN_SENT_ID_259801,李偲菘,李伟菘,听 ， MUNAN 由 华语 乐坛 顶级 音乐 人 李偲菘 、 李伟菘 、 易家扬 ， 联袂 打造 ， 洗尽铅华 的 温暖 女声 ， 让 人 欲罢不能 的 好 音乐 。
TRAIN_SENT_ID_259802,李偲菘,李伟菘,5.42009 《 潮流 盛典 》 与 林俊杰 羽泉 袁泉 李偲菘 李伟菘 王啸坤 一同 受邀 出席 并 压轴 出场 演唱 主题曲
TRAIN_SENT_ID_259803,李偲菘,李伟菘,《 蒲公英 》 是 李恭 在 李伟菘 ， 李偲菘 两位 恩师 指导 下 的 第一首 作品 。
TRAIN_SENT_ID_259804,李偲菘,李伟菘,作词 ： 卡斯 作曲 ： 李伟菘 、 李偲菘
TRAIN_SENT_ID_259805,李偲菘,李伟菘,萧淑慎 演而 优则 “ 唱 ” ， 是 新加坡 知名 音乐 人 李偲菘 和 李伟菘 兄弟 收 的 学生 。
TRAIN_SENT_ID_259806,李偲菘,李伟菘,2006 年 9 月 ， 上海 李伟菘 音乐学校 开办 ， 这是 — 李伟菘 及 李偲菘 — 继 台湾 、 马来西亚 后 在 内地 开设 的 第一家 音乐学校 。
TRAIN_SENT_ID_259807,李偲菘,李伟菘,音乐 总监 ： 李偲菘 、 李伟菘 、 易家扬 、 小柯 、 张亚东
TRAIN_SENT_ID_259808,李偲菘,李伟菘,王识贤 在 制作 人 潘协庆 和 李偲菘 、 李伟菘 的 协助 之下 ， 靠 意志力 和 努力 ， 拼出 了 这张 专辑 。
TRAIN_SENT_ID_259809,李偲菘,李伟菘,潘协庆 ˙ 李偲菘 ˙ 李伟菘 ˙ 林夕 ˙ 姚若龙
TRAIN_SENT_ID_259810,李偲菘,李伟菘,李伟菘 李偲菘 李 仪文 潘哲玄 石小倩 田劲
TRAIN_SENT_ID_259811,李偲菘,李伟菘,港台 ： 阿弟仔 、 李偲菘 、 李伟菘 （ 蔡依林 《 舞娘 》 ） 音乐 风云榜 第 08 届 （ 2008 年 ） : 内地 ： 汪峰 《 勇敢 的 心 》
TRAIN_SENT_ID_259812,李偲菘,李伟菘,2012 年 李偲菘 、 李伟菘 《 我们 的 故事 》 音乐 分享 会 演唱 嘉宾 。
TRAIN_SENT_ID_259813,李偲菘,李伟菘,· 2011 年 ， 李伟菘 、 李偲菘 发表 了 出道 27 年 来 的 首部 文字 作品 《 我们 的 乐园 》 。
TRAIN_SENT_ID_259814,李偲菘,李伟菘,2006 年 2 月 10 日 担任 新加坡 音乐 人 李伟菘 李偲菘 “ 亲亲 菘 菘 音乐会 ” 表演 嘉宾 。
TRAIN_SENT_ID_259815,李偲菘,李伟菘,最佳 制作 人 ： 阿弟仔 、 李偲菘 、 李伟菘 蔡依林 ( Q 吧 ) 《 舞娘 》 粤语 奖项 : 最佳 女歌手 ： 王菀之 《 诗情画意 》
TRAIN_SENT_ID_260573,金敬姬,金正日,金敬姬 任命 大将 : 朝鲜 最高 领导人 金正日 27 金敬姬 （ 左三 ） 被 任命 为 朝鲜人民军 大将 日 下达 命令 ， 任命 李英浩 为 朝鲜人民军 次帅 。
TRAIN_SENT_ID_260574,金敬姬,金正日,金敬姬 是 金正日 的 妹妹 ， 也 是 朝鲜 “ 二把手 ” 张成泽 的 夫人 。
TRAIN_SENT_ID_260575,金敬姬,金正日,韩国 情报部门 官员 认为 金正恩 会 重用 金与正 ， 金正日 让 金敬姬 担任 了 党 部长 和 党 政治局 委员 。
TRAIN_SENT_ID_260576,金敬姬,金正日,（ 金敬姬 女儿 ） : 1972 年 ， 出身 普通家庭 的 张成泽 克服 身份 差距 ， 与 金正日 唯一 的 亲 妹妹 金敬姬 结为 伉俪 ， 引起轰动 。
TRAIN_SENT_ID_260577,金敬姬,金正日,金正日 生前 最 亲近 的 人 莫过于 妹妹 金敬姬 和 妹夫 张成泽 。
TRAIN_SENT_ID_260578,金敬姬,金正日,她 在 这篇 时评 中 主张 ： “ 金正日 很 可能 把 自己 的 妹妹 金敬姬 指 名为 第三代 权利 世袭 的 管理者 。
TRAIN_SENT_ID_260579,金敬姬,金正日,朝鲜人民军 最高 司令官 金正日 27 日 下达 第 0051 号 命令 ， 任命 金敬姬 、 金正恩 、 崔龙海 等 6 人为 大将 。
TRAIN_SENT_ID_260580,金敬姬,金正日,金敬姬 出 生于 1946 年 5 月 ， 与 金正日 同 母所生 ， 因此 在 众多 的 兄弟姐妹 当中 ， 两人 的 感情 最要 好 。
TRAIN_SENT_ID_260581,金敬姬,金正日,金正日 对 她 非常 信任 ， 在 去世 前 将 年轻 的 金正恩 托付给 金敬姬 和 张成泽 。
TRAIN_SENT_ID_260582,金敬姬,金正日,1 身世 背景 : 1972 年 ， 出身 普通家庭 的 张成泽 克服 身份 差距 ， 与 金正日 唯一 的 亲 妹妹 金敬姬 结为 伉俪 ， 引起轰动 。
TRAIN_SENT_ID_260583,金敬姬,金正日,金日成 的 第一任 妻子 为 金正淑 ， 生有 两子 一女 ， 两子 分别 是 金正日 、 金 万一 和 女儿 金敬姬 。
TRAIN_SENT_ID_260584,金敬姬,金正日,金敬姬 病危 传言 : 金敬姬 2004 年 : 金敬姬 （ 左二 ） 随 金正日 视察 ( 6 张 )
TRAIN_SENT_ID_260585,金敬姬,金正日,身世 背景 : 1972 年 ， 出身 普通家庭 的 张成泽 克服 身份 差距 ， 与 金正日 唯一 的 亲 妹妹 金敬姬 结为 伉俪 ， 引起轰动 。
TRAIN_SENT_ID_260586,金敬姬,金正日,金正日 进行 的 当地 视察 几乎 都 有 金敬姬 陪同 。
TRAIN_SENT_ID_260587,金敬姬,金正日,小池 百合 子 写道 ： “ 金正日 对 唯一 胞妹 金敬姬 信任 有加 。
TRAIN_SENT_ID_260588,金敬姬,金正日,该 媒体 转述 称 ， 司令部 安保 人员 接 金正恩 命令 ， 到 金敬姬 家接 她 参加 金正日 两周年 追悼 活动 。
TRAIN_SENT_ID_260589,金敬姬,金正日,不过 ， 金敬姬 也 有 可能 在 暗地里 设计 自己 成为 金正日 接班人 的 计划 。 ”
TRAIN_SENT_ID_260590,金敬姬,金正日,张成泽 个人 生活 : 张成泽 家庭成员 : 妻子 ： 金敬姬 ， 金正日 的 妹妹 、 金正恩 的 姑姑 ， 朝鲜劳动党 中央政治局 委员 。
TRAIN_SENT_ID_260591,金敬姬,金正日,金正日 主政 后 ， 将 其他 兄弟姐妹 都 派 往 国外 任 驻外 大使 ， 让 他们 远离 平壤 政治 中心 ， 却 唯独 把 亲 妹妹 金敬姬 留在 身边 。
TRAIN_SENT_ID_260592,金敬姬,金正日,1972 年 4 月 ， 出身 普通家庭 的 张成泽 克服 身份 差距 ， 与 金正日 唯一 的 亲 妹妹 金敬姬 结为 伉俪 。
TRAIN_SENT_ID_260593,金敬姬,金正日,据说 ， 金敬姬 从小 受到 哥哥 金正日 的 宠爱 ， 从小 性格 强硬 ， 脾气 很大 。
TRAIN_SENT_ID_260594,金敬姬,金正日,金正恩 的 爷爷 金日成 有过 两任 妻子 ， 第一任 妻子 金正淑 ， 生有 两子 一女 ： 金正日 、 金 万一 、 金敬姬 。
TRAIN_SENT_ID_260595,金敬姬,金正日,张成泽 被 处决 后 ， 其 遗孀 兼 金正恩 姑姑 金敬姬 一直 没 露面 ， 连 亡兄 金正日 上周 逝世 两周年 的 追悼会 也 缺席 。
TRAIN_SENT_ID_260596,金敬姬,金正日,金正日 逝世 后 ， 金敬姬 被 看成 金正恩 “ 最 亲近 的 保护 人 ” 。
TRAIN_SENT_ID_261147,王缙,王维,代宗 访维 文章 ， 弟缙 〔 弟缙 〕 王维 的 弟弟 王缙 。
TRAIN_SENT_ID_261148,王缙,王维,7 集评 : 唐宋 时期 : 唐 窦蒙 ： 时议 云 ： “ 论诗 则 曰 王维 、 崔颢 ； 论笔 则 王缙 李邕 端州 石室 记 、 李邕 ； 祖咏 、 张 说不得 预焉 。 ”
TRAIN_SENT_ID_261149,王缙,王维,2 成语 典故 : 【 出处 】 ： 《 新唐书 · 韦抗 传 》 ： “ 它 所辟举 ， 如 王维 、 王缙 、 崔殷 等 ， 皆 一时 选云 。 ”
TRAIN_SENT_ID_261150,王缙,王维,及 元载 、 王缙 、 杜鸿 渐为 相 ， 皆 崇信 佛教 ， 而 王缙 （ 王维 弟 ） 尤甚 ， 不食 荤 血 ， 与鸿渐 造寺 无穷 。
TRAIN_SENT_ID_261151,王缙,王维,代宗 访维 文章 ， 弟缙 [ 〔 弟缙 〕 王维 的 弟弟 王缙 。
TRAIN_SENT_ID_261152,王缙,王维,2 作品 注释 : （ 1 ） 王相公 ： 王缙 ， 字夏卿 ， 大 诗人 王维 弟 。
TRAIN_SENT_ID_261153,王缙,王维,奉 和 王相公 早春 登 徐州 城 作品 注释 : （ 1 ） 王相公 ： 王缙 ， 字夏卿 ， 大 诗人 王维 弟 。
TRAIN_SENT_ID_261154,王缙,王维,同 王昌龄 裴迪 游 青龙寺 昙 壁上 人兄院 集 和 兄维 作者简介 : 王缙 （ 702 年 — 781 年 ） ， 字夏卿 ， 与 兄 王维 早 以 文翰 著名 。
TRAIN_SENT_ID_261155,王缙,王维,李邕 集评 : 李邕 唐 宋时 期 : 唐 窦蒙 ： 时议 云 ： “ 论诗 则 曰 王维 、 崔颢 ； 论笔 则 王缙 李邕 端州 石室 记 、 李邕 ； 祖咏 、 张 说不得 预焉 。 ”
TRAIN_SENT_ID_261156,王缙,王维,王缙 家族 成员 : 哥哥 ： 王维
TRAIN_SENT_ID_261157,王缙,王维,王缙 、 王维 手足情深
TRAIN_SENT_ID_261158,王缙,王维,由 王维 弟弟 王缙 编成 10 卷 。
TRAIN_SENT_ID_261159,王缙,王维,贵族 官僚 们 也 多 信佛教 ， 元载 、 杜鸿 渐 、 王维 、 王缙 等 ， 是 其 尤 著者 。
TRAIN_SENT_ID_261160,王缙,王维,王缙 遗作 不 多 ， 散文 只有 表 、 碑 、 册等体 ， 意义 不 大 ， 诗作 与 王维 的 风格 相似 ， 具有 一种 平淡 清新 之美 。
TRAIN_SENT_ID_261161,王缙,王维,二公 名望 首冠 一时 ， 时 议论 诗 ， 则 曰 王维 ； 崔颢 论笔 ， 则 曰 王缙 ， 李邕 祖咏 张 说不得 预焉 。
TRAIN_SENT_ID_261162,王缙,王维,唐 窦蒙 在 《 述书 赋注 》 中说 ： 时议 云 ： “ 论诗 则 曰 王维 、 崔颢 ； 论笔 则 王缙 、 李邕 ； 祖咏 、 张 说不得 预焉 。 ”
TRAIN_SENT_ID_261163,王缙,王维,又 王缙 《 进王 右 丞 集表 》 云 编次 王维 诗 文凡 10 卷 。
TRAIN_SENT_ID_261164,王缙,王维,4 作者简介 : 王缙 （ 702 年 — 781 年 ） ， 字夏卿 ， 与 兄 王维 早 以 文翰 著名 。
TRAIN_SENT_ID_261165,王缙,王维,时议 云 ： 论诗 则 王维 、 崔颢 ， 论笔 则 王缙 、 李邕 ， 祖咏 、 张 说不得 与 焉 。
TRAIN_SENT_ID_261166,王缙,王维,唐代宗 曾誉 之 为 “ 天下 文宗 ” （ 《 答 王缙 进 王维 集表 诏 》 ） 。
TRAIN_SENT_ID_261167,王缙,王维,二公 名望 ， 首冠 一时 ， 时 议论 诗则 曰 王维 、 崔颢 ， 论笔 则 曰 王缙 、 李邕 。
TRAIN_SENT_ID_261168,王缙,王维,诗人 王维 、 钱起 、 卢纶 、 王缙 、 苏舜钦 等 也 均 有 赞誉 悟 真寺 的 诗篇 。
TRAIN_SENT_ID_261169,王缙,王维,王维 被 赦罪 是 由于 凝 碧池 诗 以及 弟弟 王缙 请求 削职 为 哥哥 赎罪 ， 没有 记载 裴迪 与此相关 ， 这里 是 小说家 言 。
TRAIN_SENT_ID_261170,王缙,王维,代宗 寻求 王维 的 文章 ， 他 的 弟弟 王缙 将 他 的 诗文 编纂 成集 共 十卷 ， 献给 皇上 ， 他 的 诗文 至今 流传于世 。
TRAIN_SENT_ID_261428,毛泽建,毛泽东,1924 年 以 优异 的 成绩 考入 湖南省 立 第三 女子 师范学校 ， 同 毛泽东 堂妹 毛泽建 同班 读书 ， 结为 挚友 。
TRAIN_SENT_ID_261429,毛泽建,毛泽东,汤诤训 简介 : 汤铮训 ， 出 生于 一个 农家 ， 曾 与 毛泽东 的 妹妹 毛泽建 同窗 ， 被 称为 是 20 世纪 初 的 “ 湖南 才女 ” 。
TRAIN_SENT_ID_261430,毛泽建,毛泽东,由于 毛泽东 的 父母 没有 女儿 ， 从此 便 收养 了 毛泽建 。
TRAIN_SENT_ID_261431,毛泽建,毛泽东,“ 不 革命 就 没有 别的 路可 走 ” — — 毛泽东 与 毛泽建
TRAIN_SENT_ID_261432,毛泽建,毛泽东,毛泽建 之死 ， 毛泽东 十分 痛惜 。
TRAIN_SENT_ID_261433,毛泽建,毛泽东,同年 2 月 李若嘉 参演 的 大型 革命 题材 电视剧 《 公元 1921 》 杀青 ， 她 在 其中 素颜 出演 了 毛泽东 的 堂妹 毛泽建 。
TRAIN_SENT_ID_261434,毛泽建,毛泽东,家境 窘迫 ， 生活 艰难 的 毛泽建 ， 9 岁 那年 得到 毛泽东 父母 的 关照 ， 从 东茅塘 搬 到 了 上屋 场 毛泽东 的 家里 。
TRAIN_SENT_ID_261435,毛泽建,毛泽东,1920 年 8 月 ， 毛泽东 偕 夫人 杨开慧 回到 韶山 ， 将 毛泽建 从 肖家接 了 回来 ， 解除 了 不合理 的 婚姻 。
TRAIN_SENT_ID_261436,毛泽建,毛泽东,毛泽东 家里 牺牲 的 六位 亲人 中 的 毛泽建 就是 毛泽连 的 胞姐 。
TRAIN_SENT_ID_261437,毛泽建,毛泽东,毛泽建 烈士 生平 简介 1919 年 ， 毛泽东 的 母亲 病逝 ， 第二年 春 上 ， 毛泽东 的 父亲 也 去世 了 。
TRAIN_SENT_ID_261438,毛泽建,毛泽东,1925 年冬 ， 经 毛泽东 牵线搭桥 ， 毛泽建 同三男师 毕业 的 陈芬 结婚 。
TRAIN_SENT_ID_261439,毛泽建,毛泽东,第七章 “ 不 革命 就 没有 别的 路可 走 ” — — 毛泽东 与 毛泽建
TRAIN_SENT_ID_261440,毛泽建,毛泽东,毛泽东 没有 让 毛泽建 失望 ， 带 着 她 来到 长沙 ， 送 她 到 建本 和 崇实 女子 职业 学校 读书 。
TRAIN_SENT_ID_261441,毛泽建,毛泽东,毛泽建 又名 毛达 湘 ， 她 是 毛泽东 主席 的 堂妹 毛泽建 烈士 。
TRAIN_SENT_ID_261442,毛泽建,毛泽东,毛泽东 撰联 鼓励 堂妹 毛泽建
TRAIN_SENT_ID_261443,毛泽建,毛泽东,在 湘南 学联 工作 时 ， 陈芬 结识 了 衡阳 省立 女三师 学生 、 毛泽东 的 妹妹 毛泽建 。
TRAIN_SENT_ID_261444,毛泽建,毛泽东,毛泽建 是 毛泽东 的 堂妹 ， 1905 年 10 月 出 生于 湖南 湘潭县 韶山冲 的 东茅塘 。
TRAIN_SENT_ID_261445,毛泽建,毛泽东,她 的 乳名 叫 “ 菊 妹子 ” ， “ 毛泽建 ” 这个 名字 是 到 上屋 场后 ， 三哥 毛泽东 给 她 取 的 。
TRAIN_SENT_ID_261446,毛泽建,毛泽东,2013 年 参与 高希希 执导 的 史诗 题材 剧 《 毛泽东 》 ， 在 剧中 饰演 毛泽建 。
TRAIN_SENT_ID_261447,毛泽建,毛泽东,不久 ， 毛泽东 离开 长沙 前往 上海 ， 行前 将 毛泽建 改名 为 毛达 湘 ， 委托 夏明翰 介绍 前往 衡阳 。
TRAIN_SENT_ID_261448,毛泽建,毛泽东,毛泽建 （ 1905 - 1929 ） ， 革命烈士 ， 毛泽东 堂妹 。
TRAIN_SENT_ID_261449,毛泽建,毛泽东,毛泽建 ， 毛泽东 的 堂妹 ， 生于 1905 年 10 月 ， 从小 由 毛泽东 的 父母 抚养 。
TRAIN_SENT_ID_261450,毛泽建,毛泽东,该剧 主要 选择 了 毛岸英 出生 至 牺牲 的 28 年间 ， 毛泽东 和 毛泽建 、 杨开慧 、 毛泽覃 、 毛泽民 、 毛楚雄 、 毛岸英 6 位 亲人 的 故事 。
TRAIN_SENT_ID_261703,汤镇业,汤镇宗,《 阉夫 奇案 之情 劫 》 是 一部 1994 年 上映 的 香港电影 ， 由 杨晶 执导 ， 汤镇业 、 汤镇宗 等 主演 。
TRAIN_SENT_ID_261704,汤镇业,汤镇宗,2013 年 电视剧 《 乾隆 那些 事 》 任 导演 主演 余少群 郭珍霓 汤镇业 汤镇宗
TRAIN_SENT_ID_261705,汤镇业,汤镇宗,《 新 乱世佳人 》 是 范小天 、 马中骏 执导 的 古装 言情剧 ， 由恬 妞 、 汤镇宗 、 汤镇业 、 邱月清 等 主演 。
TRAIN_SENT_ID_261706,汤镇业,汤镇宗,2012 年 3 月 16 日 ： 戴军 、 汤镇宗 、 汤镇业 、 王喜 、 周艳泓 、 李斯 丹妮
TRAIN_SENT_ID_261707,汤镇业,汤镇宗,《 王者 清风 》 主演 ： 何晟铭 蒋梦婕 汤镇宗 汤镇业 导演 ： 何澍培
TRAIN_SENT_ID_261708,汤镇业,汤镇宗,《 乾隆 那些 事 》 饰演 蒋府 家人 （ 18 集 ） 狱卒 （ 27 集 ） 太和 楼 店小二 （ 21 集 ） 主要演员 ： 余少群 汤镇宗 汤镇业 郭珍霓 蒋林静 杨洋
TRAIN_SENT_ID_261709,汤镇业,汤镇宗,《 乾隆 那些 事 》 饰演 校尉 瑞察 导演 ： 李力安 合作 演员 ： 汤镇宗 汤镇业 军装 靓照 ( 6 张 )
TRAIN_SENT_ID_261710,汤镇业,汤镇宗,伴 我 俪 人 演职员 表 : 伴 我 俪 人 演员表 : ◆ 主演 : 邱玉茹 汤镇宗 童玲 汤镇业 狄威 张国强 黄伟良 伴 我 俪 人 职员表 : ◆ 制片 : 赖汶星
TRAIN_SENT_ID_261711,汤镇业,汤镇宗,与 刘德华 、 梁朝伟 、 黄日华 、 苗侨伟 并 称为 八十年代 汤镇业 “ 无线 五虎将 ” ， 其兄 为 香港 著名演员 汤镇宗 。
TRAIN_SENT_ID_261712,汤镇业,汤镇宗,主席团 主席 ： 胡珍 王荣宝 任麟 赵卫国 华清 文 黄少良 蔡照波 何 宏兴 汤镇业 汤镇宗 钟伟强
TRAIN_SENT_ID_261713,汤镇业,汤镇宗,张国强 命令 职业杀手 汤镇业 杀 邱玉茹 ， 邱玉茹 在 被 追杀 时 幸运 得到 汤镇宗 相救 ， 但 歹徒 仍然 步步进逼 ， 不肯 放过 。
TRAIN_SENT_ID_261714,汤镇业,汤镇宗,香港 无线 五虎将 汤镇业 ： 辉煌 不再 ， 处境 尴尬 : 汤镇业 胖多 了 ， 半秃 的 头顶 ， 看上去 比 他 哥哥 汤镇宗 还要 老 很多 。
TRAIN_SENT_ID_261715,汤镇业,汤镇宗,父亲 经营 海味 铺 为生 ， 共有 八 兄弟姐妹 ， 汤镇宗 排 第四 ， 其弟 汤镇业 排 第五 。
TRAIN_SENT_ID_261716,汤镇业,汤镇宗,汤镇宗 社会活动 : 2008 年 ， 汤镇宗 、 汤镇业 兄弟俩 赴 成都 ， 将 两笔 各 10 万元 的 捐赠 款 交给 了 四川 慈善 总会 。
TRAIN_SENT_ID_261717,汤镇业,汤镇宗,社会活动 : 2008 年 ， 汤镇宗 、 汤镇业 兄弟俩 赴 成都 ， 将 两笔 各 10 万元 的 捐赠 款 交给 了 四川 慈善 总会 。
TRAIN_SENT_ID_261718,汤镇业,汤镇宗,《 极致 情感 》 主演 丁宁 合作 演员 电视剧 《 福星 临门 》 饰演 虎子 剧照 韩会亮 汤镇宗 、 汤镇业 合作 导演 蒋少华
TRAIN_SENT_ID_261719,汤镇业,汤镇宗,"10 岁 时 与 : 陈小春 . 汤镇宗 . 汤镇业 . 王敏德 孙悦 尤勇 等 众多 明星 参加 30 集 大型 连续剧 重拳出击 的 拍摄 , 在 剧中 饰演 珠珠 ."
TRAIN_SENT_ID_261720,汤镇业,汤镇宗,2013 年 《 乾隆 那些 事 》 饰 ： 张廷玉 ， 主演 ： 余少群 、 汤镇业 、 汤镇宗 、 郭珍霓 、 覃 文静 ， 导演 ： 李力安 。
TRAIN_SENT_ID_261721,汤镇业,汤镇宗,汤镇宗 和 弟弟 汤镇业 同年 一起 上学 ， 高中毕业 后 在 一家 船务 公司 做 了 三年 多 的 职员 。
TRAIN_SENT_ID_261722,汤镇业,汤镇宗,因为 爸爸 是 汤镇宗 、 叔叔 是 汤镇业 ， 汤洛雯 让 人 备受 关注 。
TRAIN_SENT_ID_261723,汤镇业,汤镇宗,杨文军 主要 作品 : 杨文军 电视剧 : 1997 年 《 新 乱世佳人 》 主演 ： 恬妞 、 汤镇宗 、 汤镇业
TRAIN_SENT_ID_261724,汤镇业,汤镇宗,张敏 、 汤镇宗 、 汤镇业 、 梁家仁 、 孙国明
TRAIN_SENT_ID_261725,汤镇业,汤镇宗,领衔主演 ： 恬妞 、 汤镇宗 、 汤镇业 、 邱月清
TRAIN_SENT_ID_261726,汤镇业,汤镇宗,本 歌曲 为 张敏 、 汤镇宗 、 汤镇业 主演 的 电视剧 《 东方 母亲 》 之 主题歌
TRAIN_SENT_ID_261727,汤镇业,汤镇宗,《 反贪 风暴 》 是 由 曾丽珍 和 陈泽 成 执导 的 香港 电视剧 ， 由 汤镇宗 、 温碧霞 、 汤镇业 、 刘美娟 等 主演 。
TRAIN_SENT_ID_261728,汤镇业,汤镇宗,丹南 除了 与 众多 知名 影星 如 钟丽缇 、 汤灿 、 汤镇宗 、 汤镇业 等 合作 外 ， 也 同 众多 优秀 的 制片人 、 导演 如 刘桐生 、 蔡德成 有着 密切 的 合作 。
TRAIN_SENT_ID_261729,汤镇业,汤镇宗,1981 年 ， 因受 其弟 汤镇业 影响 ， 汤镇宗 考入 第十一 期 无线 艺员 训练班 学习 表演 。
TRAIN_SENT_ID_261730,汤镇业,汤镇宗,2011 年 10 月 10 日 ， 何晟铭 与 汤镇宗 、 汤镇业 等到 江西 新建县 联 圩镇 的 大 圩 小学 ， 为 学生 们 捐资助学 ， 献爱心 。
TRAIN_SENT_ID_262723,周厚恩,周厚安,育有 一男一女 ， 分别 是 周厚安 和 周厚恩 。
TRAIN_SENT_ID_262724,周厚恩,周厚安,周厚恩 ， 女 ， 1994 年 出生 ， 英文 名为 Anya ， 哥哥 是 周厚安 ， 著名 音乐 人 周华健 的 女儿 ， 在 台湾 就读 英国 学校 。
TRAIN_SENT_ID_262725,周厚恩,周厚安,周厚恩 人物 经历 : 周厚恩 ， 女 ， 1994 年 出生 ， 英文 名为 Anya ， 哥哥 是 周厚安 ， 著名 音乐 人 周华健 的 女儿 。
TRAIN_SENT_ID_262726,周厚恩,周厚安,育有 一男一女 ， 分别 是 周厚安 和 周厚恩 ， 。
TRAIN_SENT_ID_262727,周厚恩,周厚安,1 人物 经历 : 周厚恩 ， 女 ， 1994 年 出生 ， 英文 名为 Anya ， 哥哥 是 周厚安 ， 著名 音乐 人 周华健 的 女儿 。
TRAIN_SENT_ID_262728,周厚恩,周厚安,家庭成员 ： 华健 ， 太太 康粹兰 （ Constance ） ， 儿子 周厚安 （ Andrew ） ， 女儿 周厚恩 （ Anya ）
TRAIN_SENT_ID_263359,武修文,武敦儒,人们 往往 把 武敦儒 、 武修文 以及 耶律齐 与 杨过相 比 ， 因为 他们 是 同辈 的 。
TRAIN_SENT_ID_263360,武修文,武敦儒,武修文 是 金庸 小说 《 神雕侠侣 》 中 的 人物 ， 是 一灯大师 四大 弟子 “ 渔樵 耕读 ” 之一 耕夫 武三通 之子 ， 母亲 是 武三娘 ， 兄长 是 武敦儒 。
TRAIN_SENT_ID_263361,武修文,武敦儒,师兄 ： 武修文 、 武敦儒
TRAIN_SENT_ID_263362,武修文,武敦儒,人物 生平 : 武敦儒 武敦儒 是 武三通 和 武三娘 所 生 ， 父母 希望 他 ， 连同 他 弟弟 武修文 ， 弃武 从文 ， 不 涉身 险恶 江湖 。
TRAIN_SENT_ID_263363,武修文,武敦儒,第一篇 ， 写 武敦儒 、 武修文 。
TRAIN_SENT_ID_263364,武修文,武敦儒,郭靖 看来 ， 襄阳 的 未来 就 落 在 武敦儒 、 武修文 肩膀 上 。
TRAIN_SENT_ID_263365,武修文,武敦儒,与 杨过 对比 ， 武敦儒 、 武修文 更显 脓包 、 废物 。
