sent,label
 人物 生平 早年 经历 管叔鲜 人物二 王姬 昌 第五 子 人物一 王姬 发 同母 弟弟,1
 沣 镐 人物二 王和 人物一 王 修建 沣 京 镐京 合称,1
 人物一 王 姬发 第六次 前 年 西周 国 秦所灭 迁 人物二 公姬 咎 悉狐聚 河南省 汝州 西北 部分 西周 国王 族 随之 迁徙,1
 伯邑考 生卒 年 不详 姬姓 名考 人物二 王姬 昌 嫡长子 人物一 王姬 发 同母 兄长 母太 姒,1
 炎帝 黄帝 尧 舜 禹 夏启 夏桀 商汤 商盘庚 商纣 人物二 王姬 昌 人物一 王姬 发 周幽 王姬 宫涅 周平 王姬 宜臼,1
 姓姬 名旦 人物二 王姬 昌 第四 子 人物一 王姬 发 弟弟 两次 辅佐 人物一 王东 伐 纣王 制作 礼乐,1
 人物二 王姬 昌 人物一 王姬 发 周公姬旦 召公姬 便是 佼佼者,1
 人物二 子 周氏 人物一 子 哥哥 周柒柒 大伯,1
 人物二 王四 子 人物一 王弟 周成 王叔,1
 薛仁贵 化装 成 樵夫 混入 摩天岭 策反 前山 守 人物二 人物一 兄弟 杀 上山,1
 年 月 于震 郝蕾 合作 拍摄 年代 剧 二哥 二嫂 播出 剧中 饰演 人物一 大哥 人物二,1
 世 冉季载 人物二 王 姬昌 第十 子 人物一 王 姬发 母弟 封于 冉 国都 山东 定陶 以国 氏 冉氏 姓 始祖,1
 人物二 王姬 昌 第四 子 人物一 王姬 发 弟弟 两次 辅佐 人物一 王东 伐 纣王 制作 礼乐,1
 炎帝 黄帝 尧舜禹 夏启 夏桀 商汤 商盘庚 商纣 人物二 王 姬昌 人物一 王 姬发,1
 周家 老三 人物二 人物一 妹妹 懂事 乖巧 周家 小女儿,1
 曹叔振铎 姬振铎 西周时期 诸侯国 曹国 开国 君主 人物二 王姬 昌 第六 子 人物一 王姬 发 弟弟 逝世 公元前 年,1
 始平 户县 人物二 王姬 昌 建都 之丰 周 人物一 王姬 发 执政 时期 使用 人物二 王之子 可能 封于 十分 靠近 地区,1
 人物二 王之 子 人物一 王之 弟 之胤,1
 人物 生平 兄弟 十人 曹叔振铎 曹叔振铎 姬姓 名振铎 人物二 王姬 昌 第六 子 人物一 王姬 发 同母 弟弟,1
 王杰 人物二 王和 人物一 王与 孔孟 相提并论 不能 说,1
 人物一 王封 叔叔 姬仲在 西 虢 人物二 王 季弟 虢 叔 封 东 虢 历 宣之时 姬仲 后裔 迁封 陕虢 故今 陕地 有北 虢 东虢 西虢,1
 公元前 十一 世纪 人物二 王之子 人物一 王之弟 叔振铎 封于 曹 建都 陶丘 成为 始封 之君 成为 曹氏 始祖,1
 人物一 王封 叔叔 姬仲在 东 虢 人物二 王之弟 封 虢 周平 王 封 姬仲 后裔 虢 故今 陕地 有北 虢 东虢 西虢,1
 管国 中国 西周 初期 一个 姬姓 诸侯国 国君 人物二 王姬 昌 三 儿子 人物一 王姬 发 三弟 姬鲜 侯爵 称 管叔鲜,1
 人物二 饶 已经 十七岁 哥哥 人物一 生 人高马大 吓了一跳 死,1
 电视剧 二哥 二嫂 角色 周家 老三 人物二 人物一 妹妹 懂事 乖巧 周家 小女儿,1
 人物二 王 享年 九 十七岁 人物一 王 享年 九十三岁 周穆王 在位 一百年 佛法 没有 传入 中国,1
 宝剑 猛 砍 宫柱 宝剑 折断 长叹一声 说 书烧 剑 折 人物二 王和 人物一 王 文武 治国 之道 今天 夜里 全没,1
 蔡国 历史 蔡国初 封蔡国 蔡叔 度 蔡叔 度 人物二 王姬 昌 儿子 人物一 王姬 发 弟弟,1
 世祖 冉季载 人物二 王 姬昌 第十 子 人物一 王 姬发 母弟 封于 冉 国都 山东 定陶 以国 氏 冉氏 姓 始祖,1
 雍国 简介 雍国 开国 君主 雍叔 人物二 王姬 昌 第十二 子 人物一 王姬 发 异 母弟,1
 毛叔郑 本名 姬郑 人物二 王姬 昌之子 人物一 王姬 发之弟 周朝 建立 之后 受封于 毛国 河北 鸡泽,1
 姓 姬名 封 人物二 王之子 人物一 王之弟 因其原 封于康 禹州 史 称 康叔,1
 电视剧 二哥 二嫂 角色 周家 老四 人物二 人物一 周双 弟弟 周家 最小 儿子,1
 蔡叔 人物 生平 蔡叔 早年 经历 蔡叔 度 人物二 王姬 昌 第五 子 人物一 王姬 发 同母 弟弟,1
 极好 极好 尧 舜 禹 汤 人物二 人物一,1
 周朝 天子 姬姓 为主 熟悉 人物二 王姬 昌 人物一 王姬 发,1
 武王 墓 人物二 王和 人物一 王 陵墓 位于 陕西省 咸阳市 原坂上,1
 人物一 王十三 年 人物一 王姬 发伐纣克 商后 封 人物二 王之弟 虢叔于 颛顼 后裔 祝融 之墟 历史 东虢国 河南 荥阳市 广武 一带,1
 人物一 王姬 发出 兵 征伐 商纣 王后 人物二 王姬 昌有 子孙 留 居于 西岐 有以 原居 地名 称为 姓氏 称岐氏 周族 子孙,1
 冉季载 聃 季载 本名 姬载 周朝 诸侯国 聃 国 开国 君主 人物二 王姬 昌 第十 子 人物一 王姬 发 母弟,1
 应之 於 门 曰 道旦 周公 姓姬 名旦 人物二 王之 子 人物一 王之 弟 周成 王之 叔父,1
 人物 生平 兄弟 十人 曹叔振铎 曹叔振铎 姬姓 名振铎 人物二 王姬 昌 第六 子 人物一 王姬 发 同母 弟弟,1
 周公 姓姬 名旦 人物二 王之子 人物一 王之弟 西周 初 政治家 相传 周朝 典章制度 制定,1
 世祖 冉季载 人物二 王 姬昌 第十 子 人物一 王 姬发 母弟 封于 冉 国都 山东 定陶 以国 氏 冉氏 姓 始祖,1
 人物二 王之 子 人物一 王之 弟,1
 周姜 太 姒 人物二 王妃 子 人物一 王之 母 德行,1
 蔡叔 姬姓 名度 世称 蔡叔 度 人物二 王 姬昌 太 姒 所生 第五 子 人物一 王 姬发 母弟 周初 三监 蔡国始 封君 蔡姓 始祖,1
 周朝 诸侯国 聃 国 国都 山东省 定陶县 冉 堌 镇 一带 开国 君主 人物二 王姬 昌 第十 子 人物一 王姬 发 母弟 冉姓 姓 始祖,1
 丰镐 人物二 王和 人物一 王 修建 丰京 镐京 合称,1
 本来 昆仑山 上学 道 老头儿 后来 下山 帮助 人物二 王和 人物一 王 讨伐 昏庸无道 纣王,1
 史籍 元 姓 纂 通志 氏族 略 所载 人物一 王灭 商后 封其弟 人物二 王 幼子 于康 邑 世称 康叔封,1
 简介 泰伯 公是 人物一 王 大伯 公 人物二 王 大伯父,1
 猪哥 会社 秀场 歌中剧 真假 王爷 伍佰万 林灵 人物二 人物一 郑仲茵 宋逸民 王思佳,1
 紧返 阮 身边 恋花 新 放浪 人生 人物二 人物一,1
 约 常常 喜乐 旧情绵绵 林慧萍 人物二 人物一,1
 洪一峰 刻意 栽培 长子 人物二 相较 之下 次子 人物一 有如 坐在 翘翘板 彼端 名字 看出 端倪,1
 最佳 演唱 专辑 制作 人奖 人物二 人物一,1
 前妻 生 三个 儿子 人物二 人物一 洪荣 良 目前 皆 从事 音乐 演艺 相关 工作,1
 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
 人物二 人物一,1
 歌曲 介绍 爱 常常 喜乐 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯 巨星 破天荒 联手 献唱 宝岛 歌王 洪一峰 音乐 人生 最后 祝福,1
 人物二 人物一 洪荣 良,1
 频道 期 嘉宾 黄俊郎 杨瑞代 方文山 人物二 人物一 洪荣 良,1
 前妻 生 三个 儿子 人物二 人物一 洪荣 良 皆 从事 音乐 演艺 相关 工作,1
 素有 台湾 宝岛 歌王 美称 制作 出 多首 脍炙人口 经典名曲 两位 儿子 人物二 人物一 继承 父业 知名 歌手 制作,1
 人物一 人物二,1
 伍佰万 林灵 人物二 人物一 郑仲茵 宋逸民 王思佳,1
 爱 常常 喜乐 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯 巨星 破天荒 联手 献唱 宝岛 歌王 洪一峰 音乐 人生 最后 祝福,1
 新 放浪 人生 人物二 ． 人物一,1
 台湾 红 歌星 综艺节目 中 人物二 主持 演唱 人物一 音乐 总监 洪荣 良 制作 节目 创下 洪氏 三 兄弟 合作 奇迹式 佳绩,1
 约 常常 喜乐 恋花 旧情绵绵 林慧萍 人物二 人物一,1
 紧返 阮 身边 新 放浪 人生 人物二 人物一,1
 爱 常常 喜乐 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
 歌曲 介绍 新 放浪 人生 人物二 ． 人物一 台语歌 王和 音乐 才子 兄弟 连袂 献唱 传承 台湾 洪歌 新 生命,1
 紧返 身边 爱 常常 喜乐 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
 频道 期 嘉宾 杨瑞代 人物二 人物一 洪荣 良,1
 洪氏 三 兄弟 台湾 歌坛 名人 人物二 人物一 洪荣 良都 承袭 父亲 洪一峰 音乐 细胞,1
 绵绵 旧情 林慧萍 ． 人物二 ． 人物一,1
 人物一 身上 同样 有著 父亲 音乐 细胞 大哥 人物二 成为 触媒,1
 爱 常常 喜乐 演唱 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
 绵绵 旧情 林慧萍 ． 人物二 ． 人物一 林慧萍 睽违 歌坛 最新 录音 再造 男女 对唱 隽永 代表作,1
 紧返 身边 恋花 爱 常常 喜乐 江蕙 ． 人物二 ． 人物一 ． 王力宏 ． 周华健 ． 伍思凯,1
 新 放浪 人生 人物二 ． 人物一 台语歌 王和 音乐 才子 兄弟 连袂 献唱 传承 台湾 洪歌 新 生命,1
 伍佰万 林灵 人物二 人物一 郑仲茵 宋逸民 王思佳,1
 第十六章 人物二 人物一,1
 叹息 之墙 前 人物二 已经 死去 黄金 圣斗士 复活 得以 久违 弟弟 人物一 相见,1
 圣域 志 狮子 列传 第八 人物一 希腊人 射手 县侯 人物二 弟,1
 人物二 人物一 兄弟 爱 沙加 大彻大悟 之前 故事 迪斯 马斯克 成为 圣斗士,1
 亲自 来到 人物一 岛 命令 人物二 放出 诸风 埃涅阿斯 船队 彻底 倾覆,1
 人物二 左 人物一 右 神圣 衣,1
 动漫 里 人物二 狮子座 黄金 圣斗士 人物一 哥哥 中 顶级 黄金 圣斗士 教皇 史昂 钦定 教皇 继任者,1
 叹息 之墙 前 人物二 已经 死去 黄金 圣斗士 一起 复活 得以 久违 弟弟 人物一 相见,1
 人物二 二 家庭 生活 人物二 居所 人物一 群岛 共有 七座 岛屿 风神 人物二 居住 一个 岛上,1
 水神 猎神组 封印 伊立安 强制 撒加 加隆 人物二 人物一 上场 战斗 均 自由 组队,1
 第六 话 回忆 中曾 人物一 哥哥 人物二 发生 战斗 这场 战斗 中 安德烈亚斯 里瑟 左眼 人物二 黄金 箭 弄伤,1
 人物一 人物 设定 射手座 黄金 圣斗士 人物二 弟弟 守护 第五 宫 狮子 宫 黄金 圣斗士 智 仁 勇 兼具 模范 圣斗士,1
 人物二 同名 人物 隔壁 义项 狮子座 黄金 圣斗士 人物一 哥哥 黄金 圣斗士 整部 圣斗士 星矢 故事 灵魂 人物,1
 同年 冬 受 人物二 派遣 江西 安源 路矿 人物一 一起 从事 工人运动 加入 中国共产党,1
 毛氏 兄弟 人物二 居长 二弟 人物一 三弟 毛泽覃,1
 人物二 饰演 人物一 导演 嘉娜 高希希,1
 第十五章 人物一 大嫂 贺子珍 第十六章 人物二 两个 弟弟 第十六章 人物二 两个 弟弟 第十六章 人物二 两个 弟弟,1
 月 日 人物一 人物二 二弟,1
 享受 伯父 人物二 慈父 般 关爱 毛远志 无时 思念 父亲 人物一 父亲 走得 太早 女儿 希望 了解,1
 革命 战士 王淑兰 人物二 弟媳 人物一 第一位 妻子,1
 毛贻昌 家族 状况 毛贻昌 五个 儿子 长 次子 夭亡 三子 人物二 四子 人物一 五 子 毛泽覃 两个 女儿 均 早 殇,1
 徐特立 部长 人物一 部长 陪同 进行 一周 参观 聆听 人物二 博古 主席 报告,1
 年 纪念 人物二 诞辰 周年 电视剧 人物二 三 兄弟 中 领衔主演 饰演 革命家 人物一,1
 革命 爱 共产国际 档案 最新 解密 人物二 人物一 兄弟 关系 搜狐 读书 连载 纪实文学 作者 耘 山 周燕,1
 人物一 安源 毛泽覃 水口山 人物二 上海 毛泽健 衡阳 王淑兰 回 韶山 兄弟 姑嫂 天各一方,1
 人物一 人物二 弟弟 年生 年 参加 革命 年 加入 中国共产党,1
 所说 四嫂 人物二 弟弟 人物一 结发 妻子 王淑兰,1
 人物二 母亲 文其美 又称 文七妹 一位 勤劳 善良 品德高尚 女性 生育 人物二 人物一 毛泽潭 收养 一个 女儿 毛泽健,1
 应 盛世才 请求 党中央 人物二 派 陈潭秋 人物一 林基路 余名 中共党员 新疆 工作,1
 办事处 成立 积极 投入 工作 人物二 胞弟 人物一 担任 新疆 民政厅长 改任 财政厅长,1
 入狱 人物二 二弟 人物一 人物一 妻子 朱旦华 中共一大 代表 陈潭秋,1
 现在 故居 复原 陈列 人物二 卧室 人物二 父母 卧室 人物一 卧室 毛泽覃 卧室 横 堂屋 厨房 房间,1
 七妹 十八岁 时 毛贻昌 结婚 共生 五男二女 四个 夭折 剩下 人物二 人物一 毛泽覃 三 兄弟,1
 柳 克斯 饭店 人物一 人物二 领导 陕甘宁边区 叫好,1
 人物一 人物二 汇报 人物二 考虑 再三 决定 犯错误 风险 刀下 救人 亲自 批准 黄亚光 戴罪立功,1
 人物一 人物二 王明 斗争 中 起过 作用,1
 周彬 这种 人物二 弟弟 人物一,1
 这年 秋 人物二 大弟 人物一 派 接至 天津 参加 中共 北方局 印刷厂 秘密 印刷 工作,1
 毛宁科 人物一 人物二 弟 长孙 人物二 侄孙,1
 年 月 中央红军 到达 陕北 第七天 人物一 部下 缴获 一个 敌 电台 中 听 毛泽覃 牺牲 消息 匆匆 赶往 大哥 人物二 家,1
 青年时代 年 秋冬之交 人物二 安排 毛泽覃 二哥 人物一 一起 湖南 自修 大学 附设 补习学校 参加 学习,1
 以前 人物二 担心 影响 远志 学习 情绪 没有 父亲 人物一 已于 年 反动派 盛世才 杀害 消息 告诉,1
 人物一 想到 人物二 方志纯 想到 方志敏,1
 人物一 孙逊 饰 二弟 泽民 个性 人物二 很大 反差 善于 做 琐事 甘于 做 小事 持重 内敛,1
 闻 人物一 陈潭秋 被害 作品 注释 ① 人物一 湖南 湘潭人 人物二 弟弟,1
 人物一 人物二 弟弟,1
 朱旦华 告诉 人物二 人物一 牺牲 前 说 不愧 人物二 弟弟 闻 此言 人物二 感伤 不已 好言 安慰 弟媳,1
 期间 人物二 弟弟 人物一 毛泽潭 搀扶着 老母 照相馆 合影留念,1
 人物二 弟弟 人物一,1
 人物二 亲属 好友 看望 人物二 时 一种 不约而同 禁忌 从不 提起 人物一 毛岸英,1
 ． 人物一 血洒 新疆 人物二 念弟 情长,1
 一位 表叔 人物二 大弟 人物一 介绍 王德恒 加入 中国共产党,1
 人物二 派 弟弟 人物一 回乡 劝导 创办 新学,1
 人物二 弟弟 人物一,1
 毛远志 湖南 韶山 人物一 王淑兰 女儿 人物二 唯一 亲 侄女,1
 这些年来 人物二 很少 过问 家事 全靠 人物一 夫妇 在家 操劳,1
 集 电视 连续剧 毛岸英 剧中 扮演 人物二 弟弟 人物一,1
 实际 斗争 中 锻炼 受 人物二 派遣 人物一 一起 安源 煤矿 从事 工人运动 工人 消费 合作社 工作,1
 关键字 爱 革命 共产国际 人物二 耘 山 周燕 革命 爱 革命 爱 跨越 时空 追问 人物一 远 赴 莫斯科 真实 使命,1
 泽民 人物一 人物二 弟 年 月 出任 新疆省 财政厅 民政厅 厅长 职 年 月 日 陈潭秋 一起 杀害,1
 自幼 人物二 好友 年 人物二 介绍 人物一 毛福轩 一起 安源 路矿 工人 俱乐部 消费 合作社 从事 工人运动,1
 年初 人物二 妻子 杨开慧 弟弟 人物一 一同 长沙 回到 家乡 韶山冲 开展 农民 运动,1
 邓发 撮合 婚姻 新疆 期间 邓发 一手 撮合 成 人物二 亲 弟弟 人物一 朱旦华 婚事,1
 人物二 卧室 向里 一个 长约 米 天井 天井 西南角 毛泽潭 卧室 最后 人物一 卧室,1
 生平 年 人物一 大哥 人物二 参加 革命 长期 在外 奔波 很少 回家,1
 革命 爱 人物二 人物一 兄弟 关系 图书 信息 字数,1
 人物二 三 兄弟 内容 红色 政府 大管家 人物一 骁勇 机智 临危 显 大义 毛泽覃,1
 人物一 惨遭杀害 人物二 念弟 情长,1
 人物一 人物二 王明 斗争 中 起过 作用,1
 该剧 主要 选择 毛岸英 出生 牺牲 年间 人物二 毛泽建 杨开慧 毛泽覃 人物一 毛楚雄 毛岸英 位 亲人 故事,1
 毛远志 生平 年 人物一 大哥 人物二 参加 革命 长期 在外 奔波 很少 回家,1
 年 月 武汉 国民政府 共产党 决裂 人物一 不幸 被捕 彭奉 人物二 之命 极力 营救 出狱,1
 王淑兰 简介 王淑兰 人物二 弟媳 人物一 第一位 妻子,1
 讲述 人物二 兄弟 人物一 毛泽覃 革命 过程 中 成长 故事,1
 七子 中 剩下 三个 人物二 人物一 毛泽覃,1
 人物二 常年 在外 小弟 毛泽覃 长沙 求学 人物一 便成 事实上 户主,1
 人物一 人物二 胞弟 年 加入 中国共产党,1
 革命 爱 人物二 人物一 兄弟 关系 作者简介 作者 耘 山,1
 人物二 杨开慧 人物一 等七人 湖南 韶山,1
 毛泽覃 青年时代 年 秋冬之交 人物二 安排 毛泽覃 二哥 人物一 一起 湖南 自修 大学 附设 补习学校 参加 学习,1
 人物一 辍学 劳动 结婚 毛泽覃 订婚 上学 人物二 求学 长沙 积极探索 中国 出路,1
 第五次 反 围剿 失败 人物二 率队 长征 人物一 负责 转运 整个 红色 银行 财产 毛泽覃 受命 转战 闽 赣 边界,1
 人物一 长沙 人物二 任主事 湖南省 立 第一 师范 附小 搞 校务 负责管理 全校师生 伙食,1
 年春 人物二 介绍 人物一 安源 煤矿 工人 俱乐部 消费 合作社 店员,1
 夫人 文氏 所生 第一个 儿子 夭折 年 年 相继 得到 人物二 人物一 两个 儿子,1
 湖南省 湘潭市 人物二 弟弟 人物一 中共 地下党员 朱丹华 之子 人物二 侄儿,1
 年 人物二 指挥 漳州战役 大捷 人物一 随军 来到 漳州,1
 革命 爱 人物二 人物一 兄弟 关系 年 中国青年出版社 出版 图书 作者 耘 山 周燕,1
 撮合 婚姻 新疆 期间 邓发 一手 撮合 成 人物二 亲 弟弟 人物一 朱旦华 婚事,1
 革命 爱 共产国际 档案 最新 解密 人物二 人物一 兄弟 关系 小说 类型 纪实文学,1
 人物一 人物二 大弟,1
 人物二 告诉 弟弟 人物一 小弟弟 毛泽覃 江西 敌人 杀害,1
 年 人物一 人物二 同志 创办 湖南 自修 大学 搞 庶务 工作,1
 月 人物一 推出 哥哥 人物二 共同 演唱 歌曲 男娃,1
 男娃 歌手 人物二 弟弟 湖南卫视 变形 计 主人公 人物一 合唱 一首 歌曲 人物二 作词 作曲,1
 人物一 个人 生活 李弘毅 哥哥 人物二 音乐 制作 唱作 歌手,1
 此张 专辑 包小柏 人物一 人物二 陈伟 陈子鸿 共同完成,1
 作曲 人物一 人物二,1
 人物一 人物二 孪生 弟弟,1
 人物一 人物二 易家扬 集体 签约 星光 国际 成立 北京 星光 时尚 音乐 文化 有限公司,1
 ◎ 人物二 人物一 马来西亚 学校 成立 第一位 发行 专辑 学生,1
 年 月 日 北京 星光 时尚 音乐 制作 公司 成立 三位 亚洲 金牌 音乐 人物一 人物二 易家扬 签约 星光 国际,1
 天空 蓝 词 易家扬 曲 于晓光 人物二 人物一,1
 作曲 人物二 人物一 演唱 萧 骊珠 绝代 双雄 片尾曲 萧 孋 珠 独上 西楼,1
 乐园 年 安徽 文艺 出版社 出版 图书 作者 人物二 人物一,1
 作曲 人物二 人物一,1
 李氏 兄弟 人物二 人物一 乐园 一书中 讲述 听说 爱情 回来 首歌曲 灵感 来源,1
 制作 班底 来看 简单 简单 姚若龙 人物一 人物二 词曲作者 萧煌奇 方大同 创作 歌手,1
 人物一 人物二 姚若龙 易家扬 徐世珍 彭学斌 严云农,1
 著名 歌曲 创作 制作 人物二 人物一 创办 年 新加坡 人物二 音乐学校,1
 萧煌奇 人物一 人物二 姚若龙 崔惟楷 小安 马嵩 惟 吴易纬 徐世珍 小安,1
 祁哲泉 作曲 人物二 人物一 纪利 男 随安 苏恒,1
 孙燕姿 孙燕姿 人物二 人物一,1
 人物一 人物二 眼泪 成诗,1
 年 人物二 人物一 北京 成立 伟思 娱乐 新加坡 人物二 音乐学校 同步 更名 伟思,1
 人物一 人物二 文雅 刘沁 吴梦奇 纷纷 张靓颖 本张 专辑 操刀,1
 年 录制 个人 首张 同名 专辑 李恭 全程 人物二 人物一 监制,1
 杜德伟 情话 假假 人物一 年 人物二 开办 人物二 音乐课 室 教导 歌唱 训练班 作曲 入门 班 课程,1
 不爱 理由 词 苏春 兴曲 人物一 人物二,1
 作词 卡斯 作曲 人物一 人物二 编曲 戴维雄,1
 萧敬腾 创作 背景 萧敬腾 专辑 人物一 人物二 陈伟 马玉 芬 五月天 阿信 阿沁 吴青峰 小宇 联手 打造,1
 爱戴 陈志朋 袁惟仁 人物一 人物二 各界 知名人士 揭晓 嘉宾 出席 本次 盛典,1
 专辑 制作 人物一 人物二 阿弟仔 陈伟 萧敬腾 共同 担任,1
 作词 李煜 作曲 人物二 人物一 绝代 双雄 插曲 截图 张,1
 港台 袁惟仁 李宗盛 人物一 人物二 何厚华 涂惠源 季忠平 伍冠谚 钟兴民 林迈可 屠颖,1
 参与 制作 人物一 人物二,1
 人物二 培养 新人 著名 歌曲 创作 制作 人物二 人物一 创办 人物二 得意 弟子 于晓光 张,1
 人物一 人物二 孙燕姿 参与 制作 运作 整张 专辑 乐风,1
 年 月 上海 人物二 音乐学校 开办 这是 人物二 人物一 台湾 马来西亚 内地 开设 第一家 音乐学校,1
 专辑 新生代 音乐 人物一 人物二 共同 制作,1
 专辑 制作 人物一 人物二 陈伟,1
 作者 人物二 人物一 编著,1
 期间 音乐 制作 公司 相 中 其后 人物一 人物二 旗下 伟思 娱乐 签下 唱片 合约,1
 人物一 人物二 眼泪 成诗 孙燕姿 默契 掌握 展现 歌手 歌唱 音乐 才华,1
 天王 天后 幕后 金牌 制作 人物一 人物二 兄弟 品质 绝对 不在话下,1
 星光 天王 团 主唱 王喆 小柯 贝司手 张亚东 人物二 人物一 易家扬 负责 钢琴 架子鼓 吉他,1
 年 人物一 人物二 故事 音乐 分享 会 现场 演唱,1
 情 深深 雨蒙蒙 陈依依 人物二 人物一 马来西亚 学校 成立 第一位 发行 专辑 学生,1
 这张 专辑 著名 音乐 人物一 人物二 共同 制作 人物二 特地 赶到 发片 会 现场 孟庭苇 献上 一束 红花 祝 能够 完成 助人 心愿,1
 人物二 演艺 经历 年 年仅 岁 人物二 人物一 音乐创作 展露 才华,1
 萧淑慎 新加坡 知名 音乐 人物一 人物二 兄弟 收 学生 孙燕姿 自然 成 学姐,1
 年 人物二 人物一 发表 出道 年 首部 文字 作品 乐园,1
 人物二 人物一 黄韵玲 陈建宁 萧煌奇 联手 打造,1
 后来 远 赴 新加坡 拜 孙燕姿 老师 金牌 制作 亚洲 著名 音乐 人物二 人物一 兄弟 为师 学习 声乐 作曲,1
 潮流 盛典 林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 演唱 主题曲,1
 人物二 人物一 制作 梁咏琪 第二张 专辑 五 首歌 包括 爱 不能 成 笑 相,1
 专辑 制作 人物一 人物二 包小柏 位 担纲 孙燕姿 首次 歌手 兼 制作 角色 完成 永远 休止符 两 首歌曲,1
 乐园 李伟 崧 李偲 崧 流行音乐 创作 精选 附 人物二 人物一 经典作品 一张,1
 人物一 人物二 还同 郭亮 一起 担任 专辑 制作 人一职,1
 此张 专辑 音乐 总监 包小柏 金曲 团队 人物一 人物二 另有 陈伟 陈子鸿 共同完成 整张 专辑 制作,1
 人物二 人物一,1
 此张 专辑 人物一 人物二 孙燕姿 共同完成 整张 专辑 制作,1
 港台 袁惟仁 李宗盛 人物一 人物二 涂惠源 季忠平 钟兴民 林迈可 屠颖 汪一平,1
 作词 李煜 作曲 人物二 人物一,1
 人物 经历 年 年仅 岁 人物二 人物一 音乐创作 展露 才华,1
 人物二 人物一 才华 台湾 小虫 肯定 应邀 杜德伟 狂风 专辑 写 照顾 受 瞩目 加盟 王者之剑,1
 作词 丁晓雯 作曲 人物一 人物二 编曲 何国杰,1
 人物二 人物一 两个 华语 乐坛 冠为 传奇 名字,1
 作曲 人物二 人物一 纪利 男 随安 苏恒,1
 新加坡 知名 音乐 人物一 人物二 兄弟 收 学生,1
 这张 专辑 继续 人物一 人物二 兄弟 制作 孙燕姿 出 道 专辑 演唱会 制作,1
 新专辑 老战友 人物一 人物二 兄弟 包小柏 新 拍档 陈晓娟 薛忠铭 五位 音乐 联手 打造 成绩 可望 超越 一张,1
 夜光 航线 美丽 推荐 曲 夜光 航线 词 易家扬 曲 人物一 人物二,1
 人物一 人物二,1
 最佳 制作 阿弟仔 人物一 人物二 蔡依林 舞娘 蒙牛 酸酸乳 音乐 风云榜 摇滚 部分 最佳 摇滚歌手 窦唯 雨吁,1
 有人 笑 一首 丁晓雯 作词 人物一 人物二 作曲 台湾歌手 叶欢 演唱 歌曲 收录 专辑 爱疯了 中,1
 洗脸 作曲 人物一 人物二 填词 施立 陈泽杉,1
 潮流 盛典 林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 压轴 出场 演唱 主题曲,1
 听 华语 乐坛 顶级 音乐 人物一 人物二 易家扬 联袂 打造 洗尽铅华 温暖 女声 欲罢不能 音乐,1
 潮流 盛典 林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 压轴 出场 演唱 主题曲,1
 蒲公英 李恭 人物二 人物一 两位 恩师 指导 第一首 作品,1
 作词 卡斯 作曲 人物二 人物一,1
 萧淑慎 演而 优则 唱 新加坡 知名 音乐 人物一 人物二 兄弟 收 学生,1
 年 月 上海 人物二 音乐学校 开办 这是 人物二 人物一 继 台湾 马来西亚 内地 开设 第一家 音乐学校,1
 音乐 总监 人物一 人物二 易家扬 小柯 张亚东,1
 王识贤 制作 潘协庆 人物一 人物二 协助 之下 意志力 努力 拼出 这张 专辑,1
 潘协庆 ˙ 人物一 ˙ 人物二 ˙ 林夕 ˙ 姚若龙,1
 人物二 人物一 李 仪文 潘哲玄 石小倩 田劲,1
 港台 阿弟仔 人物一 人物二 蔡依林 舞娘 音乐 风云榜 届 年 内地 汪峰 勇敢 心,1
 年 人物一 人物二 故事 音乐 分享 会 演唱 嘉宾,1
 年 人物二 人物一 发表 出道 年 首部 文字 作品 乐园,1
 年 月 日 担任 新加坡 音乐 人物二 人物一 亲亲 菘 菘 音乐会 表演 嘉宾,1
 最佳 制作 阿弟仔 人物一 人物二 蔡依林 舞娘 粤语 奖项 最佳 女歌手 王菀之 诗情画意,1
 人物一 任命 大将 朝鲜 最高 领导人 人物二 人物一 左三 任命 朝鲜人民军 大将 日 下达 命令 任命 李英浩 朝鲜人民军 次帅,1
 人物一 人物二 妹妹 朝鲜 二把手 张成泽 夫人,1
 韩国 情报部门 官员 认为 金正恩 会 重用 金与正 人物二 人物一 担任 党 部长 党 政治局 委员,1
 人物一 女儿 年 出身 普通家庭 张成泽 克服 身份 差距 人物二 唯一 亲 妹妹 人物一 结为 伉俪 引起轰动,1
 人物二 生前 亲近 莫过于 妹妹 人物一 妹夫 张成泽,1
 这篇 时评 中 主张 人物二 可能 妹妹 人物一 指 名为 第三代 权利 世袭 管理者,1
 朝鲜人民军 最高 司令官 人物二 日 下达 号 命令 任命 人物一 金正恩 崔龙海 人为 大将,1
